date,kpi_name,baseline_value,scenario_value,delta,delta_pct,scenario_name,scenario_id
2022-01-11,orders,17.0,17.0,0.0,0.0,Aggressive Growth,S001
2022-01-11,active_customers,16.0,16.0,0.0,0.0,Aggressive Growth,S001
2022-01-11,units_sold,42.0,42.0,0.0,0.0,Aggressive Growth,S001
2022-01-11,aov,11748.896470588235,11748.896470588235,0.0,0.0,Aggressive Growth,S001
2022-01-12,revenue,149975.23,179970.276,29995.046000000002,20.0,Aggressive Growth,S001
2022-01-12,gross_margin,32474.99,38969.988,6494.997999999996,19.999999999999986,Aggressive Growth,S001
2022-01-12,orders,18.0,18.0,0.0,0.0,Aggressive Growth,S001
2022-01-12,active_customers,18.0,18.0,0.0,0.0,Aggressive Growth,S001
2022-01-12,units_sold,44.0,44.0,0.0,0.0,Aggressive Growth,S001
2022-01-12,aov,8331.957222222223,8331.957222222223,0.0,0.0,Aggressive Growth,S001
2022-01-13,revenue,307894.002,369472.8024,61578.80040000001,20.000000000000004,Aggressive Growth,S001
2022-01-13,gross_margin,69651.332,83581.59839999999,13930.266399999993,19.999999999999993,Aggressive Growth,S001
2022-01-13,orders,18.0,18.0,0.0,0.0,Aggressive Growth,S001
2022-01-13,active_customers,17.0,17.0,0.0,0.0,Aggressive Growth,S001
2022-01-13,units_sold,61.0,61.0,0.0,0.0,Aggressive Growth,S001
2022-01-13,aov,17105.22233333333,17105.22233333333,0.0,0.0,Aggressive Growth,S001
2022-01-14,revenue,333319.392,399983.2704,66663.87839999999,19.999999999999996,Aggressive Growth,S001
2022-01-14,gross_margin,96071.562,115285.8744,19214.312399999995,19.999999999999993,Aggressive Growth,S001
2022-01-14,orders,17.0,17.0,0.0,0.0,Aggressive Growth,S001
2022-01-14,active_customers,17.0,17.0,0.0,0.0,Aggressive Growth,S001
2022-01-14,units_sold,46.0,46.0,0.0,0.0,Aggressive Growth,S001
2022-01-14,aov,19607.023058823528,19607.023058823528,0.0,0.0,Aggressive Growth,S001
2022-01-15,revenue,320231.003,384277.2036,64046.20059999998,19.999999999999993,Aggressive Growth,S001
2022-01-15,gross_margin,99642.493,119570.9916,19928.49859999999,19.99999999999999,Aggressive Growth,S001
2022-01-15,orders,19.0,19.0,0.0,0.0,Aggressive Growth,S001
2022-01-15,active_customers,19.0,19.0,0.0,0.0,Aggressive Growth,S001
2022-01-15,units_sold,63.0,63.0,0.0,0.0,Aggressive Growth,S001
2022-01-15,aov,16854.263315789474,16854.263315789474,0.0,0.0,Aggressive Growth,S001
2022-01-16,revenue,192189.4675,230627.361,38437.893500000006,20.000000000000004,Aggressive Growth,S001
2022-01-16,gross_margin,46260.1275,55512.153,9252.025499999996,19.99999999999999,Aggressive Growth,S001
2022-01-16,orders,13.0,13.0,0.0,0.0,Aggressive Growth,S001
2022-01-16,active_customers,13.0,13.0,0.0,0.0,Aggressive Growth,S001
2022-01-16,units_sold,39.0,39.0,0.0,0.0,Aggressive Growth,S001
2022-01-16,aov,14783.805192307693,14783.805192307693,0.0,0.0,Aggressive Growth,S001
2022-01-17,revenue,237951.5875,285541.90499999997,47590.317499999976,19.99999999999999,Aggressive Growth,S001
2022-01-17,gross_margin,37875.1475,45450.176999999996,7575.029499999997,19.999999999999993,Aggressive Growth,S001
2022-01-17,orders,10.0,10.0,0.0,0.0,Aggressive Growth,S001
2022-01-17,active_customers,10.0,10.0,0.0,0.0,Aggressive Growth,S001
2022-01-17,units_sold,39.0,39.0,0.0,0.0,Aggressive Growth,S001
2022-01-17,aov,23795.15875,23795.15875,0.0,0.0,Aggressive Growth,S001
2022-01-18,revenue,275096.4905,330115.7886,55019.298100000015,20.000000000000004,Aggressive Growth,S001
2022-01-18,gross_margin,72691.26050000002,87229.51260000002,14538.252099999998,19.999999999999993,Aggressive Growth,S001
2022-01-18,orders,19.0,19.0,0.0,0.0,Aggressive Growth,S001
2022-01-18,active_customers,19.0,19.0,0.0,0.0,Aggressive Growth,S001
2022-01-18,units_sold,52.0,52.0,0.0,0.0,Aggressive Growth,S001
2022-01-18,aov,14478.762657894738,14478.762657894738,0.0,0.0,Aggressive Growth,S001
2022-01-19,revenue,212067.106,254480.52719999998,42413.42119999998,19.999999999999993,Aggressive Growth,S001
2022-01-19,gross_margin,56369.266,67643.1192,11273.853199999998,19.999999999999996,Aggressive Growth,S001
2022-01-19,orders,9.0,9.0,0.0,0.0,Aggressive Growth,S001
2022-01-19,active_customers,9.0,9.0,0.0,0.0,Aggressive Growth,S001
2022-01-19,units_sold,35.0,35.0,0.0,0.0,Aggressive Growth,S001
2022-01-19,aov,23563.011777777778,23563.011777777778,0.0,0.0,Aggressive Growth,S001
2022-01-20,revenue,189275.1765,227130.2118,37855.03529999999,19.999999999999993,Aggressive Growth,S001
2022-01-20,gross_margin,42886.7565,51464.107800000005,8577.351300000002,20.000000000000004,Aggressive Growth,S001
2022-01-20,orders,12.0,12.0,0.0,0.0,Aggressive Growth,S001
2022-01-20,active_customers,12.0,12.0,0.0,0.0,Aggressive Growth,S001
2022-01-20,units_sold,39.0,39.0,0.0,0.0,Aggressive Growth,S001
2022-01-20,aov,15772.931375,15772.931375,0.0,0.0,Aggressive Growth,S001
2022-01-21,revenue,215353.7055,258424.4466,43070.741099999985,19.999999999999993,Aggressive Growth,S001
2022-01-21,gross_margin,62768.6955,75322.4346,12553.739099999992,19.999999999999986,Aggressive Growth,S001
2022-01-21,orders,15.0,15.0,0.0,0.0,Aggressive Growth,S001
2022-01-21,active_customers,15.0,15.0,0.0,0.0,Aggressive Growth,S001
2022-01-21,units_sold,36.0,36.0,0.0,0.0,Aggressive Growth,S001
2022-01-21,aov,14356.9137,14356.9137,0.0,0.0,Aggressive Growth,S001
2022-01-22,revenue,179229.0735,215074.8882,35845.81469999999,19.999999999999993,Aggressive Growth,S001
2022-01-22,gross_margin,48613.98349999999,58336.78019999999,9722.796699999999,20.000000000000004,Aggressive Growth,S001
2022-01-22,orders,13.0,13.0,0.0,0.0,Aggressive Growth,S001
2022-01-22,active_customers,13.0,13.0,0.0,0.0,Aggressive Growth,S001
2022-01-22,units_sold,44.0,44.0,0.0,0.0,Aggressive Growth,S001
2022-01-22,aov,13786.851807692308,13786.851807692308,0.0,0.0,Aggressive Growth,S001
2022-01-23,revenue,111883.4405,134260.1286,22376.6881,20.0,Aggressive Growth,S001
2022-01-23,gross_margin,25352.360499999995,30422.832599999994,5070.472099999999,20.0,Aggressive Growth,S001
2022-01-23,orders,9.0,9.0,0.0,0.0,Aggressive Growth,S001
2022-01-23,active_customers,9.0,9.0,0.0,0.0,Aggressive Growth,S001
2022-01-23,units_sold,25.0,25.0,0.0,0.0,Aggressive Growth,S001
2022-01-23,aov,12431.493388888888,12431.493388888888,0.0,0.0,Aggressive Growth,S001
2022-01-24,revenue,209570.0335,251484.0402,41914.0067,20.0,Aggressive Growth,S001
2022-01-24,gross_margin,39872.1635,47846.5962,7974.432699999998,19.999999999999993,Aggressive Growth,S001
2022-01-24,orders,13.0,13.0,0.0,0.0,Aggressive Growth,S001
2022-01-24,active_customers,13.0,13.0,0.0,0.0,Aggressive Growth,S001
2022-01-24,units_sold,35.0,35.0,0.0,0.0,Aggressive Growth,S001
2022-01-24,aov,16120.771807692308,16120.771807692308,0.0,0.0,Aggressive Growth,S001
2022-01-25,revenue,298405.7895,358086.9474,59681.15789999999,19.999999999999996,Aggressive Growth,S001
2022-01-25,gross_margin,65085.4695,78102.5634,13017.0939,20.0,Aggressive Growth,S001
2022-01-25,orders,18.0,18.0,0.0,0.0,Aggressive Growth,S001
2022-01-25,active_customers,17.0,17.0,0.0,0.0,Aggressive Growth,S001
2022-01-25,units_sold,63.0,63.0,0.0,0.0,Aggressive Growth,S001
2022-01-25,aov,16578.099416666668,16578.099416666668,0.0,0.0,Aggressive Growth,S001
2022-01-26,revenue,269226.839,323072.2068,53845.36780000001,20.000000000000004,Aggressive Growth,S001
2022-01-26,gross_margin,68214.83899999999,81857.80679999999,13642.967799999999,20.0,Aggressive Growth,S001
2022-01-26,orders,13.0,13.0,0.0,0.0,Aggressive Growth,S001
2022-01-26,active_customers,13.0,13.0,0.0,0.0,Aggressive Growth,S001
2022-01-26,units_sold,35.0,35.0,0.0,0.0,Aggressive Growth,S001
2022-01-26,aov,20709.756846153843,20709.756846153843,0.0,0.0,Aggressive Growth,S001
2022-01-27,revenue,184437.76,221325.312,36887.551999999996,19.999999999999996,Aggressive Growth,S001
2022-01-27,gross_margin,45405.63000000001,54486.756000000016,9081.126000000004,20.000000000000004,Aggressive Growth,S001
2022-01-27,orders,12.0,12.0,0.0,0.0,Aggressive Growth,S001
2022-01-27,active_customers,12.0,12.0,0.0,0.0,Aggressive Growth,S001
2022-01-27,units_sold,37.0,37.0,0.0,0.0,Aggressive Growth,S001
2022-01-27,aov,15369.813333333334,15369.813333333334,0.0,0.0,Aggressive Growth,S001
2022-01-28,revenue,197257.8645,236709.4374,39451.5729,20.0,Aggressive Growth,S001
2022-01-28,gross_margin,47106.6845,56528.021400000005,9421.336900000002,20.000000000000004,Aggressive Growth,S001
2022-01-28,orders,18.0,18.0,0.0,0.0,Aggressive Growth,S001
2022-01-28,active_customers,18.0,18.0,0.0,0.0,Aggressive Growth,S001
2022-01-28,units_sold,52.0,52.0,0.0,0.0,Aggressive Growth,S001
2022-01-28,aov,10958.77025,10958.77025,0.0,0.0,Aggressive Growth,S001
2022-01-29,revenue,256504.55,307805.45999999996,51300.909999999974,19.99999999999999,Aggressive Growth,S001
2022-01-29,gross_margin,70441.59999999999,84529.91999999998,14088.319999999992,19.999999999999993,Aggressive Growth,S001
2022-01-29,orders,12.0,12.0,0.0,0.0,Aggressive Growth,S001
2022-01-29,active_customers,12.0,12.0,0.0,0.0,Aggressive Growth,S001
2022-01-29,units_sold,40.0,40.0,0.0,0.0,Aggressive Growth,S001
2022-01-29,aov,21375.379166666666,21375.379166666666,0.0,0.0,Aggressive Growth,S001
2022-01-30,revenue,219596.992,263516.3904,43919.39839999998,19.99999999999999,Aggressive Growth,S001
2022-01-30,gross_margin,62849.04199999999,75418.85039999998,12569.808399999994,19.999999999999996,Aggressive Growth,S001
2022-01-30,orders,12.0,12.0,0.0,0.0,Aggressive Growth,S001
2022-01-30,active_customers,12.0,12.0,0.0,0.0,Aggressive Growth,S001
2022-01-30,units_sold,35.0,35.0,0.0,0.0,Aggressive Growth,S001
2022-01-30,aov,18299.749333333333,18299.749333333333,0.0,0.0,Aggressive Growth,S001
2022-01-31,revenue,249494.312,299393.1744,49898.86240000001,20.000000000000004,Aggressive Growth,S001
2022-01-31,gross_margin,67342.52200000001,80811.02640000002,13468.504400000005,20.000000000000004,Aggressive Growth,S001
2022-01-31,orders,18.0,18.0,0.0,0.0,Aggressive Growth,S001
2022-01-31,active_customers,18.0,18.0,0.0,0.0,Aggressive Growth,S001
2022-01-31,units_sold,50.0,50.0,0.0,0.0,Aggressive Growth,S001
2022-01-31,aov,13860.79511111111,13860.79511111111,0.0,0.0,Aggressive Growth,S001
2022-02-01,revenue,292654.74950000003,351185.69940000004,58530.94990000001,20.0,Aggressive Growth,S001
2022-02-01,gross_margin,71404.1495,85684.9794,14280.829899999997,19.999999999999996,Aggressive Growth,S001
2022-02-01,orders,14.0,14.0,0.0,0.0,Aggressive Growth,S001
2022-02-01,active_customers,14.0,14.0,0.0,0.0,Aggressive Growth,S001
2022-02-01,units_sold,39.0,39.0,0.0,0.0,Aggressive Growth,S001
2022-02-01,aov,20903.910678571432,20903.910678571432,0.0,0.0,Aggressive Growth,S001
2022-02-02,revenue,96344.411,115613.29319999999,19268.882199999993,19.999999999999993,Aggressive Growth,S001
2022-02-02,gross_margin,24848.041,29817.6492,4969.608199999999,19.999999999999993,Aggressive Growth,S001
2022-02-02,orders,13.0,13.0,0.0,0.0,Aggressive Growth,S001
2022-02-02,active_customers,13.0,13.0,0.0,0.0,Aggressive Growth,S001
2022-02-02,units_sold,34.0,34.0,0.0,0.0,Aggressive Growth,S001
2022-02-02,aov,7411.108538461539,7411.108538461539,0.0,0.0,Aggressive Growth,S001
2022-02-03,revenue,264448.257,317337.90839999996,52889.65139999997,19.99999999999999,Aggressive Growth,S001
2022-02-03,gross_margin,73330.197,87996.2364,14666.039399999994,19.999999999999993,Aggressive Growth,S001
2022-02-03,orders,20.0,20.0,0.0,0.0,Aggressive Growth,S001
2022-02-03,active_customers,19.0,19.0,0.0,0.0,Aggressive Growth,S001
2022-02-03,units_sold,58.0,58.0,0.0,0.0,Aggressive Growth,S001
2022-02-03,aov,13222.41285,13222.41285,0.0,0.0,Aggressive Growth,S001
2022-02-04,revenue,608070.5255,729684.6305999999,121614.10509999993,19.999999999999986,Aggressive Growth,S001
2022-02-04,gross_margin,162102.35549999998,194522.82659999997,32420.471099999995,20.0,Aggressive Growth,S001
2022-02-04,orders,20.0,20.0,0.0,0.0,Aggressive Growth,S001
2022-02-04,active_customers,20.0,20.0,0.0,0.0,Aggressive Growth,S001
2022-02-04,units_sold,67.0,67.0,0.0,0.0,Aggressive Growth,S001
2022-02-04,aov,30403.526275,30403.526275,0.0,0.0,Aggressive Growth,S001
2022-02-05,revenue,255078.112,306093.73439999996,51015.622399999964,19.999999999999986,Aggressive Growth,S001
2022-02-05,gross_margin,57093.03200000001,68511.63840000001,11418.606400000004,20.000000000000004,Aggressive Growth,S001
2022-02-05,orders,14.0,14.0,0.0,0.0,Aggressive Growth,S001
2022-02-05,active_customers,14.0,14.0,0.0,0.0,Aggressive Growth,S001
2022-02-05,units_sold,52.0,52.0,0.0,0.0,Aggressive Growth,S001
2022-02-05,aov,18219.865142857143,18219.865142857143,0.0,0.0,Aggressive Growth,S001
2022-02-06,revenue,136565.06900000002,163878.0828,27313.013799999986,19.999999999999986,Aggressive Growth,S001
2022-02-06,gross_margin,26496.449000000004,31795.738800000003,5299.289799999999,19.999999999999993,Aggressive Growth,S001
2022-02-06,orders,11.0,11.0,0.0,0.0,Aggressive Growth,S001
2022-02-06,active_customers,11.0,11.0,0.0,0.0,Aggressive Growth,S001
2022-02-06,units_sold,30.0,30.0,0.0,0.0,Aggressive Growth,S001
2022-02-06,aov,12415.006272727274,12415.006272727274,0.0,0.0,Aggressive Growth,S001
2022-02-07,revenue,275375.104,330450.1248,55075.0208,20.0,Aggressive Growth,S001
2022-02-07,gross_margin,64601.314000000006,77521.57680000001,12920.262800000004,20.000000000000004,Aggressive Growth,S001
2022-02-07,orders,12.0,12.0,0.0,0.0,Aggressive Growth,S001
2022-02-07,active_customers,12.0,12.0,0.0,0.0,Aggressive Growth,S001
2022-02-07,units_sold,41.0,41.0,0.0,0.0,Aggressive Growth,S001
2022-02-07,aov,22947.925333333333,22947.925333333333,0.0,0.0,Aggressive Growth,S001
2022-02-08,revenue,287661.32,345193.584,57532.26399999997,19.999999999999986,Aggressive Growth,S001
2022-02-08,gross_margin,76904.13,92284.956,15380.826000000001,20.0,Aggressive Growth,S001
2022-02-08,orders,12.0,12.0,0.0,0.0,Aggressive Growth,S001
2022-02-08,active_customers,12.0,12.0,0.0,0.0,Aggressive Growth,S001
2022-02-08,units_sold,43.0,43.0,0.0,0.0,Aggressive Growth,S001
2022-02-08,aov,23971.77666666667,23971.77666666667,0.0,0.0,Aggressive Growth,S001
2022-02-09,revenue,281418.624,337702.3488,56283.72479999997,19.999999999999986,Aggressive Growth,S001
2022-02-09,gross_margin,80032.524,96039.0288,16006.504799999995,19.999999999999993,Aggressive Growth,S001
2022-02-09,orders,20.0,20.0,0.0,0.0,Aggressive Growth,S001
2022-02-09,active_customers,20.0,20.0,0.0,0.0,Aggressive Growth,S001
2022-02-09,units_sold,60.0,60.0,0.0,0.0,Aggressive Growth,S001
2022-02-09,aov,14070.9312,14070.9312,0.0,0.0,Aggressive Growth,S001
2022-02-10,revenue,134716.995,161660.394,26943.399000000005,20.000000000000004,Aggressive Growth,S001
2022-02-10,gross_margin,31490.424999999992,37788.50999999999,6298.0849999999955,19.99999999999999,Aggressive Growth,S001
2022-02-10,orders,12.0,12.0,0.0,0.0,Aggressive Growth,S001
2022-02-10,active_customers,12.0,12.0,0.0,0.0,Aggressive Growth,S001
2022-02-10,units_sold,43.0,43.0,0.0,0.0,Aggressive Growth,S001
2022-02-10,aov,11226.41625,11226.41625,0.0,0.0,Aggressive Growth,S001
2022-02-11,revenue,145351.417,174421.70039999997,29070.283399999986,19.999999999999993,Aggressive Growth,S001
2022-02-11,gross_margin,34171.07699999999,41005.292399999984,6834.215399999994,19.999999999999986,Aggressive Growth,S001
2022-02-11,orders,8.0,8.0,0.0,0.0,Aggressive Growth,S001
2022-02-11,active_customers,8.0,8.0,0.0,0.0,Aggressive Growth,S001
2022-02-11,units_sold,20.0,20.0,0.0,0.0,Aggressive Growth,S001
2022-02-11,aov,18168.927125,18168.927125,0.0,0.0,Aggressive Growth,S001
2022-02-12,revenue,224946.703,269936.0436,44989.34059999997,19.999999999999986,Aggressive Growth,S001
2022-02-12,gross_margin,62553.89299999998,75064.67159999997,12510.77859999999,19.99999999999999,Aggressive Growth,S001
2022-02-12,orders,12.0,12.0,0.0,0.0,Aggressive Growth,S001
2022-02-12,active_customers,12.0,12.0,0.0,0.0,Aggressive Growth,S001
2022-02-12,units_sold,34.0,34.0,0.0,0.0,Aggressive Growth,S001
2022-02-12,aov,18745.55858333333,18745.55858333333,0.0,0.0,Aggressive Growth,S001
2022-02-13,revenue,290201.65750000003,348241.989,58040.33149999997,19.999999999999986,Aggressive Growth,S001
2022-02-13,gross_margin,83341.66750000001,100010.001,16668.333499999993,19.99999999999999,Aggressive Growth,S001
2022-02-13,orders,15.0,15.0,0.0,0.0,Aggressive Growth,S001
2022-02-13,active_customers,14.0,14.0,0.0,0.0,Aggressive Growth,S001
2022-02-13,units_sold,45.0,45.0,0.0,0.0,Aggressive Growth,S001
2022-02-13,aov,19346.77716666667,19346.77716666667,0.0,0.0,Aggressive Growth,S001
2022-02-14,revenue,320935.6965,385122.8358,64187.13929999998,19.999999999999993,Aggressive Growth,S001
2022-02-14,gross_margin,81332.7565,97599.3078,16266.551299999992,19.99999999999999,Aggressive Growth,S001
2022-02-14,orders,22.0,22.0,0.0,0.0,Aggressive Growth,S001
2022-02-14,active_customers,22.0,22.0,0.0,0.0,Aggressive Growth,S001
2022-02-14,units_sold,69.0,69.0,0.0,0.0,Aggressive Growth,S001
2022-02-14,aov,14587.986204545456,14587.986204545456,0.0,0.0,Aggressive Growth,S001
2022-02-15,revenue,217507.2255,261008.67059999998,43501.44509999998,19.999999999999993,Aggressive Growth,S001
2022-02-15,gross_margin,49527.5055,59433.00659999999,9905.501099999994,19.999999999999986,Aggressive Growth,S001
2022-02-15,orders,16.0,16.0,0.0,0.0,Aggressive Growth,S001
2022-02-15,active_customers,16.0,16.0,0.0,0.0,Aggressive Growth,S001
2022-02-15,units_sold,45.0,45.0,0.0,0.0,Aggressive Growth,S001
2022-02-15,aov,13594.20159375,13594.20159375,0.0,0.0,Aggressive Growth,S001
2022-02-16,revenue,313059.9485,375671.9382,62611.98969999998,19.999999999999993,Aggressive Growth,S001
2022-02-16,gross_margin,78546.28850000001,94255.54620000001,15709.257700000002,20.0,Aggressive Growth,S001
2022-02-16,orders,19.0,19.0,0.0,0.0,Aggressive Growth,S001
2022-02-16,active_customers,19.0,19.0,0.0,0.0,Aggressive Growth,S001
2022-02-16,units_sold,62.0,62.0,0.0,0.0,Aggressive Growth,S001
2022-02-16,aov,16476.839394736842,16476.839394736842,0.0,0.0,Aggressive Growth,S001
2022-02-17,revenue,156693.068,188031.68159999998,31338.613599999982,19.99999999999999,Aggressive Growth,S001
2022-02-17,gross_margin,41734.37800000001,50081.25360000001,8346.8756,19.999999999999993,Aggressive Growth,S001
2022-02-17,orders,13.0,13.0,0.0,0.0,Aggressive Growth,S001
2022-02-17,active_customers,13.0,13.0,0.0,0.0,Aggressive Growth,S001
2022-02-17,units_sold,34.0,34.0,0.0,0.0,Aggressive Growth,S001
2022-02-17,aov,12053.312923076925,12053.312923076925,0.0,0.0,Aggressive Growth,S001
2022-02-18,revenue,297914.242,357497.09040000004,59582.84840000002,20.000000000000004,Aggressive Growth,S001
2022-02-18,gross_margin,81234.072,97480.8864,16246.814400000003,20.000000000000004,Aggressive Growth,S001
2022-02-18,orders,18.0,18.0,0.0,0.0,Aggressive Growth,S001
2022-02-18,active_customers,18.0,18.0,0.0,0.0,Aggressive Growth,S001
2022-02-18,units_sold,59.0,59.0,0.0,0.0,Aggressive Growth,S001
2022-02-18,aov,16550.791222222222,16550.791222222222,0.0,0.0,Aggressive Growth,S001
2022-02-19,revenue,299660.6635,359592.79620000004,59932.13270000002,20.000000000000004,Aggressive Growth,S001
2022-02-19,gross_margin,80538.74349999998,96646.49219999998,16107.748699999996,20.0,Aggressive Growth,S001
2022-02-19,orders,15.0,15.0,0.0,0.0,Aggressive Growth,S001
2022-02-19,active_customers,15.0,15.0,0.0,0.0,Aggressive Growth,S001
2022-02-19,units_sold,46.0,46.0,0.0,0.0,Aggressive Growth,S001
2022-02-19,aov,19977.37756666667,19977.37756666667,0.0,0.0,Aggressive Growth,S001
2022-02-20,revenue,175776.967,210932.3604,35155.3934,20.0,Aggressive Growth,S001
2022-02-20,gross_margin,46462.727000000006,55755.27240000001,9292.545400000003,20.000000000000004,Aggressive Growth,S001
2022-02-20,orders,9.0,9.0,0.0,0.0,Aggressive Growth,S001
2022-02-20,active_customers,9.0,9.0,0.0,0.0,Aggressive Growth,S001
2022-02-20,units_sold,34.0,34.0,0.0,0.0,Aggressive Growth,S001
2022-02-20,aov,19530.77411111111,19530.77411111111,0.0,0.0,Aggressive Growth,S001
2022-02-21,revenue,149046.519,178855.8228,29809.303799999994,19.999999999999996,Aggressive Growth,S001
2022-02-21,gross_margin,42569.089,51082.9068,8513.817799999997,19.999999999999993,Aggressive Growth,S001
2022-02-21,orders,14.0,14.0,0.0,0.0,Aggressive Growth,S001
2022-02-21,active_customers,14.0,14.0,0.0,0.0,Aggressive Growth,S001
2022-02-21,units_sold,27.0,27.0,0.0,0.0,Aggressive Growth,S001
2022-02-21,aov,10646.179928571428,10646.179928571428,0.0,0.0,Aggressive Growth,S001
2022-02-22,revenue,280856.233,337027.4796,56171.24660000001,20.000000000000004,Aggressive Growth,S001
